name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Ryan Dolan,K1,200,Men,37.7,Heat,1,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Oleg Panchenko,K1,200,Men,40.4,Heat,2,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Aaron Mullican,K1,200,Men,40.5,Heat,3,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Tim Burdiak,K1,200,Men,41.9,Heat,4,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Ryan Mechini,K1,200,Men,44.1,Heat,5,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Leonardo Cacatian,K1,200,Men,47.3,Heat,6,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Kurt Kaunzinger,K1,200,Men,52.2,Heat,7,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Henry Diaz,K1,200,Men,NA,Heat,SCR,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 1
Andy Guiardinu,K1,200,Men,38.1,Heat,1,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
Peter Petrovics,K1,200,Men,40.1,Heat,2,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
David Petrovics,K1,200,Men,40.2,Heat,3,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
Sean Barlow,K1,200,Men,41.9,Heat,4,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
Kaleikoa Kaleoaloha,K1,200,Men,42.6,Heat,5,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
Sev DeNeergaard,K1,200,Men,49.9,Heat,6,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
Reid Hyle,K1,200,Men,NA,Heat,SCR,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 2
Chris Miller,K1,200,Men,37.4,Heat,1,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
Austin Schwinn,K1,200,Men,38,Heat,2,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
Stanton Collins,K1,200,Men,39,Heat,3,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
Juraj Osusky,K1,200,Men,39.3,Heat,4,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
Jared McArthur,K1,200,Men,39.4,Heat,5,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
William House,K1,200,Men,40.5,Heat,6,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
Jesse Lishchuk,K1,200,Men,40.9,Heat,7,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Heat 3
Ryan Dolan,K1,200,Men,36.8,Final,1,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Chris Miller,K1,200,Men,37.2,Final,2,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Austin Schwinn,K1,200,Men,38.4,Final,3,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Andy Guiardinu,K1,200,Men,38.6,Final,4,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Stanton Collins,K1,200,Men,38.8,Final,5,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Jared McArthur,K1,200,Men,39.4,Final,6,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Juraj Osusky,K1,200,Men,39.8,Final,7,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
David Petrovics,K1,200,Men,40.2,Final,8,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Peter Petrovics,K1,200,Men,40.3,Final,9,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final A
Aaron Mullican,K1,200,Men,40,Final,1,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
William House,K1,200,Men,40.4,Final,2,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Jesse Lishchuk,K1,200,Men,41.1,Final,3,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Sean Barlow,K1,200,Men,42,Final,4,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Kaleikoa Kaleoaloha,K1,200,Men,42.5,Final,5,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Oleg Panchenko,K1,200,Men,43.4,Final,6,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Ryan Mechini,K1,200,Men,43.7,Final,7,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Leonardo Cacatian,K1,200,Men,50,Final,8,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Tim Burdiak,K1,200,Men,NA,Final,DNF,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m K1 Final B
Ben Hefner; Ian Ross,C2,200,Men,41.6,Final,1,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m C2 Final
David Podloch; Gavin Ross,C2,200,Men,42.3,Final,2,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m C2 Final
Amniel D. Naranjo; Wandy Simon,C2,200,Men,42.6,Final,3,Senior,US Nationals 2014,8,2,2014,yes,,2014 USA Canoe Kayak Sprint National Championships Lake Lanier,Senior Men 200m C2 Final
