name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Payton J. Chiou,K1,1000,Men,263.721,Heat,4,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Ben Karlinsey,K1,1000,Men,247.529,Heat,2,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Henry Hilt,K1,1000,Men,280.941,Heat,8,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Myles Evatt Baker,K1,1000,Men,265.097,Heat,5,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Miles Cross-Whiter,K1,1000,Men,246.825,Heat,1,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Ryan Miller,K1,1000,Men,271.513,Heat,7,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Jack Capper,K1,1000,Men,265.785,Heat,6,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Anthony Moore,K1,1000,Men,285.853,Heat,9,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Jonathan Chee,K1,1000,Men,256.553,Heat,3,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,1 Event #101: K1 Mens Junior 1000M Heat 1
Balazs Szalay,K1,1000,Men,264.025,Heat,4,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Turner Joshua,K1,1000,Men,264.473,Heat,5,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Garrett Michael Wampler,K1,1000,Men,272.369,Heat,7,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Nainoa Orr,K1,1000,Men,269.273,Heat,6,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Austen Czuleger,K1,1000,Men,261.265,Heat,1,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Kyle Field,K1,1000,Men,262.521,Heat,3,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Jonathan Barnato,K1,1000,Men,262.241,Heat,2,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Chris Norton,K1,1000,Men,296.934,Heat,9,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Nick Wong,K1,1000,Men,296.931,Heat,8,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,2 Event #101: K1 Mens Junior 1000M Heat 2
Ethan Jung,K1,1000,Men,278.413,Heat,6,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Jonathan Espinosa,K1,1000,Men,262.287,Heat,3,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Aaron Matthew Berghash,K1,1000,Men,283.245,Heat,8,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Sexton Brayden,K1,1000,Men,278.829,Heat,7,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Nathaniel Errez,K1,1000,Men,258.647,Heat,1,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Michael Miller,K1,1000,Men,263.007,Heat,5,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Liam Namba,K1,1000,Men,259.431,Heat,2,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Aukai Manson,K1,1000,Men,262.663,Heat,4,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,3 Event #101: K1 Mens Junior 1000M Heat 3
Alex Danner,K1,1000,Men,NA,Heat,SCR,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Jacob Mc Farlane,K1,1000,Men,261.419,Heat,6,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Kai Wilding,K1,1000,Men,257.211,Heat,3,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Clay Baker,K1,1000,Men,260.555,Heat,5,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Owen Farley-Klacik,K1,1000,Men,256.171,Heat,2,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Ethan Ky,K1,1000,Men,276.771,Heat,7,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Justin Barker,K1,1000,Men,259.387,Heat,4,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Alex Lee,K1,1000,Men,249.529,Heat,1,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,4 Event #101: K1 Mens Junior 1000M Heat 4
Riley Brunner,C1,1000,Men,282.013,Heat,1,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Ryan Grady,C1,1000,Men,285.181,Heat,2,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Kenny Kasperbauer,C1,1000,Men,291.793,Heat,3,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Jordan Wickline,C1,1000,Men,292.529,Heat,4,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Paul Chevallier,C1,1000,Men,300.017,Heat,5,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Mason Tatum,C1,1000,Men,307.505,Heat,6,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Michael Olson,C1,1000,Men,313.881,Heat,7,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,5 Event #102: C1 Mens Junior 1000M Heat 1
Reidar Jacobson,C1,1000,Men,282.968,Heat,1,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
Tyler Martin,C1,1000,Men,287.994,Heat,2,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
Jakob Michael Tayman,C1,1000,Men,288.762,Heat,3,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
William Haydon Tieman,C1,1000,Men,288.994,Heat,4,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
Matthew Lam,C1,1000,Men,289.938,Heat,5,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
Erik Burk North,C1,1000,Men,292.282,Heat,6,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
Dustin Grattan,C1,1000,Men,310.121,Heat,7,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
Ben Conard,C1,1000,Men,359.897,Heat,8,Junior,US Trials 2015,4,24,2015,yes,NA,USA Canoe/Kayak Sprint Team Trials,6 Event #102: C1 Mens Junior 1000M Heat 2
