name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Lucas Pitts,K1,1000,Men,262.71,Heat,1,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Nate Boyd,K1,1000,Men,268.82,Heat,2,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Sean Talbert,K1,1000,Men,274.59,Heat,3,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Dylan Kemether,K1,1000,Men,295.61,Heat,4,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Jackson Malone,K1,1000,Men,317.68,Heat,5,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Maximo Zottolo,K1,1000,Men,351.56,Heat,6,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Sam Wilson,K1,1000,Men,367.68,Heat,7,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,102 Event #101: K-1 Bantam Mens 1000m Heat 2
Allen Marsh,K1,1000,Men,273.77,Heat,1,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Dylan Beholt,K1,1000,Men,293.09,Heat,2,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Jack Carlson,K1,1000,Men,348.76,Heat,3,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Eli Wooters,K1,1000,Men,349.88,Heat,4,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Cooper Bailey,K1,1000,Men,368.66,Heat,5,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Noah Mack,K1,1000,Men,369.3,Heat,6,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Spencer Fleming,K1,1000,Men,388.38,Heat,7,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,103 Event #101: K-1 Bantam Mens 1000m Heat 3
Abby Scoggins,K1,1000,Women,291.52,Heat,1,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
Audrey Thiessen,K1,1000,Women,296.46,Heat,2,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
Madalyn Courson,K1,1000,Women,327.53,Heat,3,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
Haylie Ramsey,K1,1000,Women,356.29,Heat,4,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
Griffin Frank,K1,1000,Women,394.96,Heat,5,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
Sara Masuyama,K1,1000,Women,395.81,Heat,6,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
Taylor Dang,K1,1000,Women,396.3,Heat,7,Bantam,US Nationals 2017,8,2,2017,yes, ,USA Canoe/Kayak Sprint National Championships,104 Event #104: K-1 Bantam Womens 1000m Heat 1
